t`s`float	v(rst)`V`float	v(clk)`V`float	v(d)`V`float	v(vdd!)`V`float	v(vss)`V`float
2.05189e-07	1.01381	0	0.0136793	2.48588	-0.00706151
2.053e-07	0.875162	0	0.0103159	2.48644	-0.00677758
2.05358e-07	0.802533	0	0.0089407	2.49318	-0.00341099
2.05416e-07	0.729903	0	0.00790826	2.50344	0.0017218
2.05452e-07	0.685512	0	0.00732086	2.50933	0.00466719
2.05487e-07	0.641121	0	0.0068029	2.51555	0.00777549
2.05519e-07	0.601312	0	0.00633685	2.51855	0.00927496
2.05551e-07	0.561504	0	0.0058891	2.52004	0.0100222
2.05574e-07	0.532368	0	0.00554709	2.51878	0.00938952
2.05597e-07	0.503233	0	0.005201	2.51595	0.00797733
2.05642e-07	0.447804	0	0.00456488	2.5089	0.00445001
2.05664e-07	0.419956	0	0.00426741	2.50525	0.00262642
2.05686e-07	0.392109	0	0.00398473	2.50154	0.000768384
2.05722e-07	0.347431	0	0.00357329	2.49633	-0.00183502
2.05784e-07	0.270227	0	0.00299415	2.49083	-0.00458744
2.05823e-07	0.221418	0	0.00271951	2.4904	-0.00479959
2.05944e-07	0.070423	0	0.00216075	2.49822	-0.000892003
2.06e-07	0	0	0.00198817	2.50353	0.00176251
2.06023e-07	0	0.187795	0.00197106	2.50875	0.00437385
2.06031e-07	0	0.260308	0.00196269	2.51058	0.0052892
2.06059e-07	0	0.492352	0.0019102	2.51439	0.00719298
2.06101e-07	0	0.838202	0.0017404	2.51326	0.00663173
2.0612e-07	0	0.998231	0.00162276	2.50982	0.00491174
2.06139e-07	0	1.15826	0.00148041	2.50454	0.00226784
2.06161e-07	0	1.33988	0.0012978	2.49676	-0.00161762
2.06183e-07	0	1.5215	0.00108981	2.48695	-0.00652334
2.06202e-07	0	1.6839	0.000929489	2.47962	-0.0101908
2.06222e-07	0	1.84629	0.000778006	2.47261	-0.013696
2.06235e-07	0	1.95989	0.000711544	2.47016	-0.0149197
2.06249e-07	0	2.07349	0.000667157	2.46905	-0.0154774
2.06276e-07	0	2.29844	0.000650204	2.47103	-0.0144832
2.063e-07	0	2.5	0.000700672	2.47685	-0.0115765
2.06313e-07	0	2.5	0.000718094	2.479	-0.0104983
2.06319e-07	0	2.5	0.000727301	2.48011	-0.00994411
2.06338e-07	0	2.5	0.000771021	2.4847	-0.00764962
2.06358e-07	0	2.5	0.000835163	2.49069	-0.00465554
2.06375e-07	0	2.5	0.000907183	2.49711	-0.00144373
2.06398e-07	0	2.5	0.00100826	2.50604	0.00302189
2.06431e-07	0	2.5	0.00112295	2.51694	0.00847007
2.06459e-07	0	2.5	0.00117809	2.52367	0.0118335
2.0649e-07	0	2.5	0.00118568	2.5279	0.0139514
2.06527e-07	0	2.5	0.00111101	2.52761	0.013805
2.06559e-07	0	2.5	0.000973891	2.52259	0.0112958
2.06598e-07	0	2.5	0.000756234	2.51269	0.00634499
2.06652e-07	0	2.5	0.000443786	2.4971	-0.00144955
2.06699e-07	0	2.5	0.000241185	2.48643	-0.00678457
2.06746e-07	0	2.5	0.000103435	2.47847	-0.0107632
2.06785e-07	0	2.5	8.14754e-05	2.47636	-0.0118222
2.06844e-07	0	2.5	0.000144726	2.4794	-0.0102999
2.06897e-07	0	2.5	-0.000294543	2.46819	-0.0159044
2.06959e-07	0	2.5	-0.0019629	2.44156	-0.0292188
2.07016e-07	0	2.5	-0.00192942	2.34072	-0.07964
2.07074e-07	0	2.5	0.0105037	2.0888	-0.205598
2.07145e-07	0	2.5	0.0683476	1.81202	-0.343991
2.07198e-07	0	2.5	0.141714	1.82669	-0.336654
2.07251e-07	0	2.5	0.23596	2.00696	-0.246522
2.07323e-07	0	2.5	0.388316	2.26489	-0.117553
2.0738e-07	0	2.5	0.523425	2.42083	-0.0395858
2.0746e-07	0	2.5	0.727679	2.57614	0.0380711
2.07546e-07	0	2.5	0.944807	2.66868	0.084341
2.07631e-07	0	2.5	1.15075	2.70353	0.101764
2.07795e-07	0	2.5	1.49048	2.68807	0.0940372
2.07917e-07	0	2.5	1.69443	2.65928	0.0796403
2.08058e-07	0	2.5	1.8811	2.63503	0.0675153
2.08241e-07	0	2.5	2.05845	2.60833	0.054163
2.08505e-07	0	2.5	2.21803	2.56665	0.033323
2.088e-07	0	2.5	2.31164	2.52097	0.0104836
2.08828e-07	0	2.26837	2.3172	2.51543	0.00771636
2.08845e-07	0	2.12171	2.32067	2.51243	0.00621556
2.08902e-07	0	1.6524	2.33114	2.50395	0.00197273
2.08947e-07	0	1.27608	2.33888	2.49911	-0.000446948
2.08973e-07	0	1.05936	2.34313	2.49706	-0.00146754
2.08999e-07	0	0.842634	2.34722	2.49557	-0.00221556
2.09015e-07	0	0.709487	2.34969	2.49524	-0.002379
2.09031e-07	0	0.576339	2.35211	2.49527	-0.00236392
2.09043e-07	0	0.4729	2.35399	2.49567	-0.00216562
2.09056e-07	0	0.36946	2.35585	2.49635	-0.00182412
2.09066e-07	0	0.282863	2.35741	2.49736	-0.00132077
2.09076e-07	0	0.196265	2.35896	2.49869	-0.000653708
2.091e-07	0	0	2.36251	2.50214	0.00107107
2.09112e-07	0	0	2.3643	2.50583	0.00291606
2.09117e-07	0	0	2.3652	2.5076	0.00379883
2.09136e-07	0	0	2.36811	2.51225	0.00612622
2.09161e-07	0	0	2.37208	2.51682	0.00841218
2.09198e-07	0	0	2.37779	2.52059	0.0102944
2.09241e-07	0	0	2.38435	2.52151	0.0107526
2.093e-07	0	0	2.39261	2.51895	0.00947397
2.09384e-07	0	0	2.4033	2.5126	0.00629896
2.09499e-07	0	0	2.41575	2.50588	0.00294096
2.09647e-07	0	0	2.42912	2.50367	0.00183547
2.09826e-07	0	0	2.44277	2.50492	0.00245943
2.10021e-07	0	0	2.45496	2.50477	0.00238334
2.10306e-07	0	0	2.46844	2.50276	0.00137855
2.10798e-07	0	0	2.48315	2.50155	0.000772924
2.11e-07	0	1.10291e-12	2.48695	2.50142	0.000708472
2.11038e-07	0	0.3125	2.48773	2.50454	0.00227182
2.11053e-07	0	0.438911	2.48804	2.5055	0.00275188
2.11101e-07	0	0.843428	2.48896	2.50501	0.00250652
2.1114e-07	0	1.16735	2.48952	2.50152	0.000758416
2.11164e-07	0	1.36359	2.48973	2.49831	-0.000847174
2.11187e-07	0	1.55982	2.48984	2.49427	-0.00286517
2.1121e-07	0	1.75105	2.4899	2.49165	-0.00417542
2.11233e-07	0	1.94228	2.48988	2.48963	-0.00518734
2.11247e-07	0	2.05704	2.48987	2.48903	-0.00548724
2.11261e-07	0	2.17181	2.48984	2.48879	-0.00560393
2.11275e-07	0	2.29479	2.48983	2.48893	-0.00553421
2.1129e-07	0	2.41776	2.48983	2.48948	-0.00526012
2.113e-07	0	2.5	2.48984	2.49013	-0.00493372
2.11314e-07	0	2.5	2.48983	2.48966	-0.00516895
2.11318e-07	0	2.5	2.48983	2.4896	-0.00519923
2.11333e-07	0	2.5	2.48984	2.49026	-0.0048716
2.11351e-07	0	2.5	2.4899	2.4924	-0.00380209
2.11368e-07	0	2.5	2.49004	2.49561	-0.00219341
2.11389e-07	0	2.5	2.49029	2.49989	-5.51081e-05
2.11411e-07	0	2.5	2.49063	2.50357	0.00178332
2.11438e-07	0	2.5	2.49112	2.50686	0.00342862
2.11472e-07	0	2.5	2.49181	2.50917	0.00458298
2.11516e-07	0	2.5	2.49269	2.50974	0.00487007
2.11582e-07	0	2.5	2.49382	2.50775	0.00387614
2.11679e-07	0	2.5	2.49498	2.50306	0.00152749
2.11835e-07	0	2.5	2.4959	2.49878	-0.000610798
2.12025e-07	0	2.5	2.49653	2.49936	-0.000322497
2.12318e-07	0	2.5	2.49759	2.50096	0.000478086
2.1273e-07	0	2.5	2.49867	2.49992	-4.02354e-05
2.13294e-07	0	2.5	2.49931	2.50002	1.16899e-05
2.138e-07	0	2.5	2.49967	2.5002	9.93512e-05
2.13837e-07	0	2.1875	2.49954	2.49762	-0.00119075
2.1386e-07	0	1.99709	2.49945	2.49634	-0.00182993
2.13933e-07	0	1.38779	2.49902	2.49307	-0.00346737
2.13954e-07	0	1.21649	2.49886	2.49238	-0.0038082
2.13975e-07	0	1.04518	2.49869	2.49181	-0.00409656
2.13993e-07	0	0.890364	2.49854	2.4915	-0.00424811
2.14012e-07	0	0.735546	2.49838	2.49137	-0.00431701
2.14029e-07	0	0.592844	2.49825	2.4915	-0.00424788
2.14046e-07	0	0.450143	2.49813	2.49186	-0.00407105
2.1406e-07	0	0.337075	2.49805	2.49258	-0.00370859
2.14073e-07	0	0.224008	2.49799	2.49361	-0.00319574
2.14095e-07	0	0.0376531	2.49794	2.49577	-0.00211333
2.141e-07	0	0	2.49794	2.49624	-0.00187879
2.14107e-07	0	0	2.49798	2.49822	-0.000890866
2.14111e-07	0	0	2.498	2.4991	-0.000447554
2.1412e-07	0	0	2.49806	2.50124	0.000619045
2.1414e-07	0	0	2.49822	2.50468	0.002339
2.14173e-07	0	0	2.49859	2.50836	0.00418094
2.14212e-07	0	0	2.49909	2.5102	0.00510119
2.14262e-07	0	0	2.49969	2.50972	0.00485829
2.1433e-07	0	0	2.50028	2.50656	0.00327749
2.14433e-07	0	0	2.50061	2.5013	0.000652406
2.14557e-07	0	0	2.50046	2.49829	-0.000852727
2.14734e-07	0	0	2.50013	2.49896	-0.000518158
2.14953e-07	0	0	2.50007	2.50054	0.000270432
2.15204e-07	0	0	2.50013	2.50014	7.06735e-05
2.15598e-07	0	0	2.50006	2.49976	-0.000120459
2.16e-07	0	1.10291e-12	2.50002	2.50014	7.20993e-05
2.16038e-07	0	0.3125	2.5002	2.50308	0.00153976
2.16058e-07	0	0.483592	2.5003	2.50423	0.00211272
2.16124e-07	0	1.03109	2.50052	2.50307	0.00153571
2.16161e-07	0	1.33978	2.50051	2.49983	-8.72181e-05
2.1619e-07	0	1.58187	2.50039	2.49706	-0.00146924
2.16219e-07	0	1.82395	2.50018	2.49411	-0.00294734
2.16238e-07	0	1.9833	2.50002	2.49272	-0.00363757
2.16257e-07	0	2.14265	2.49982	2.49159	-0.00420345
2.16273e-07	0	2.27772	2.49966	2.4909	-0.00454871
2.1629e-07	0	2.4128	2.49948	2.49043	-0.00478259
2.163e-07	0	2.5	2.49937	2.49052	-0.00473921
2.16314e-07	0	2.5	2.4992	2.48958	-0.00521088
2.16319e-07	0	2.5	2.49914	2.48934	-0.00533234
2.16334e-07	0	2.5	2.49897	2.48951	-0.00524429
2.16354e-07	0	2.5	2.4988	2.49074	-0.00463236
2.16367e-07	0	2.5	2.4987	2.49165	-0.00417437
2.1638e-07	0	2.5	2.49862	2.49266	-0.00366819
2.16412e-07	0	2.5	2.49849	2.49506	-0.00246859
2.16436e-07	0	2.5	2.49846	2.49721	-0.00139399
2.16467e-07	0	2.5	2.49852	2.50029	0.000144092
2.16507e-07	0	2.5	2.49874	2.50389	0.00194481
2.16552e-07	0	2.5	2.49911	2.50651	0.00325294
2.16607e-07	0	2.5	2.4996	2.50731	0.00365487
2.16674e-07	0	2.5	2.5001	2.50588	0.00294171
2.1675e-07	0	2.5	2.50042	2.50307	0.00153692
2.16862e-07	0	2.5	2.50051	2.49989	-5.35547e-05
2.17016e-07	0	2.5	2.50031	2.49887	-0.000564975
2.17196e-07	0	2.5	2.50015	2.49986	-7.19783e-05
2.17424e-07	0	2.5	2.50014	2.50033	0.000166951
2.17747e-07	0	2.5	2.50012	2.49987	-6.39415e-05
2.18239e-07	0	2.5	2.50004	2.49999	-4.90702e-06
2.188e-07	0	2.5	2.50003	2.50005	2.69202e-05
2.18837e-07	0	2.1875	2.49989	2.49764	-0.00118173
2.18861e-07	0	1.98777	2.49979	2.49651	-0.00174581
2.18938e-07	0	1.34862	2.49937	2.49407	-0.00296413
2.18959e-07	0	1.17835	2.49924	2.4937	-0.00315093
2.18979e-07	0	1.00807	2.4991	2.49344	-0.00327977
2.18996e-07	0	0.863823	2.49899	2.49335	-0.00332502
2.19014e-07	0	0.719574	2.49888	2.49336	-0.00331763
2.1903e-07	0	0.587193	2.49878	2.49355	-0.00322486
2.19045e-07	0	0.454813	2.4987	2.49387	-0.0030628
2.19061e-07	0	0.326245	2.49863	2.49456	-0.00271917
2.19076e-07	0	0.197677	2.49858	2.49554	-0.00223179
2.191e-07	0	0	2.49855	2.49721	-0.00139279
2.19114e-07	0	0	2.49862	2.50003	1.50359e-05
2.1912e-07	0	0	2.49866	2.50118	0.000588969
2.19139e-07	0	0	2.49879	2.50393	0.00196639
2.1917e-07	0	0	2.49906	2.50666	0.00332771
2.19211e-07	0	0	2.49946	2.50812	0.00405913
2.1926e-07	0	0	2.49992	2.50772	0.00385911
2.19328e-07	0	0	2.50038	2.50521	0.00260373
2.1943e-07	0	0	2.50063	2.50108	0.000538147
2.19555e-07	0	0	2.50049	2.49864	-0.000677592
2.1973e-07	0	0	2.5002	2.49915	-0.00042357
2.19963e-07	0	0	2.50012	2.50044	0.000220735
2.20244e-07	0	0	2.50015	2.50006	2.95955e-05
2.20715e-07	0	0	2.50006	2.49982	-8.91319e-05
2.21e-07	0	1.10291e-12	2.50004	2.50011	5.5197e-05
2.21037e-07	0	0.3125	2.50021	2.50305	0.0015225
2.21055e-07	0	0.459142	2.5003	2.50409	0.00204472
2.21111e-07	0	0.928398	2.50053	2.50409	0.00204443
2.2115e-07	0	1.24706	2.5006	2.50198	0.000988344
2.21176e-07	0	1.46526	2.50058	2.50006	2.96668e-05
2.21202e-07	0	1.68347	2.50049	2.49776	-0.00112047
2.21225e-07	0	1.87561	2.50038	2.49632	-0.0018425
2.21248e-07	0	2.06776	2.50024	2.49512	-0.0024383
2.21279e-07	0	2.32696	2.5	2.49336	-0.00331984
2.213e-07	0	2.5	2.49982	2.49267	-0.00366424
2.21314e-07	0	2.5	2.49964	2.49069	-0.00465371
2.2132e-07	0	2.5	2.49956	2.48999	-0.00500653
2.21339e-07	0	2.5	2.49932	2.48854	-0.00573023
2.21357e-07	0	2.5	2.49909	2.48815	-0.00592407
2.21375e-07	0	2.5	2.49888	2.48891	-0.00554378
2.21398e-07	0	2.5	2.4987	2.4913	-0.00434971
2.21425e-07	0	2.5	2.49858	2.49484	-0.00257917
2.21453e-07	0	2.5	2.49857	2.49826	-0.00087222
2.21484e-07	0	2.5	2.49865	2.50094	0.000469529
2.21519e-07	0	2.5	2.49878	2.50218	0.0010884
2.21552e-07	0	2.5	2.49891	2.50249	0.00124457
2.21593e-07	0	2.5	2.49908	2.50258	0.00128802
2.2164e-07	0	2.5	2.49925	2.50219	0.00109264
2.2171e-07	0	2.5	2.49942	2.50106	0.000530378
2.21769e-07	0	2.5	2.49948	2.50014	7.0394e-05
2.21856e-07	0	2.5	2.49949	2.49924	-0.00038229
2.2194e-07	0	2.5	2.49931	2.49689	-0.00155637
2.22e-07	0	2.5	2.49901	2.49434	-0.00283176
2.22055e-07	0.0681704	2.5	2.49852	2.49142	-0.00429202
2.2207e-07	0.0880717	2.5	2.49836	2.4898	-0.00509815
2.22121e-07	0.151756	2.5	2.49753	2.47815	-0.0109274
2.22174e-07	0.218109	2.5	2.49619	2.45921	-0.0203933
2.22242e-07	0.302646	2.5	2.49219	2.42322	-0.0383914
2.22308e-07	0.384758	2.5	2.47233	2.30483	-0.0975837
2.22366e-07	0.457571	2.5	2.42563	2.27032	-0.11484
2.22443e-07	0.553706	2.5	2.30831	2.49726	-0.00137062
2.22502e-07	0.627923	2.5	2.18502	2.72992	0.114961
2.22559e-07	0.698857	2.5	2.05833	2.84133	0.170666
2.22624e-07	0.780214	2.5	1.9114	2.78301	0.141506
2.22694e-07	0.867529	2.5	1.75659	2.5767	0.0383506
2.22787e-07	0.983654	2.5	1.56378	2.32278	-0.0886102
2.22857e-07	1.0715	2.5	1.43134	2.27822	-0.11089
2.2294e-07	1.1752	2.5	1.28797	2.40037	-0.0498128
2.23045e-07	1.30644	2.5	1.11731	2.60424	0.0521219
2.23128e-07	1.41029	2.5	0.987132	2.65102	0.0755111
2.23215e-07	1.51849	2.5	0.857723	2.56455	0.0322756
2.23321e-07	1.65092	2.5	0.714154	2.42632	-0.0368393
2.23416e-07	1.77007	2.5	0.602379	2.40069	-0.0496553
2.23505e-07	1.88155	2.5	0.511938	2.47194	-0.0140309
2.23555e-07	1.94361	2.5	0.465945	2.51293	0.00646597
2.23605e-07	2.00567	2.5	0.423064	2.55488	0.02744
2.23629e-07	2.03682	2.5	0.402383	2.56293	0.0314657
2.23654e-07	2.06798	2.5	0.382356	2.56586	0.0329288
2.2368e-07	2.10019	2.5	0.362327	2.56406	0.0320298
2.23706e-07	2.13241	2.5	0.342989	2.55717	0.0285843
2.23723e-07	2.15316	2.5	0.330937	2.55117	0.025583
2.23739e-07	2.17391	2.5	0.319192	2.5436	0.0218012
2.23778e-07	2.22235	2.5	0.29301	2.52204	0.0110208
2.238e-07	2.25	2.5	0.278846	2.5082	0.00410253
2.2382e-07	2.27521	2.33196	0.266643	2.49393	-0.00303462
2.23827e-07	2.28317	2.27886	0.262813	2.48959	-0.0052059
2.23847e-07	2.30866	2.10896	0.250894	2.47753	-0.0112329
2.23887e-07	2.35913	1.77244	0.228742	2.46028	-0.019862
2.23932e-07	2.41556	1.39626	0.206188	2.45351	-0.0232442
2.23956e-07	2.44562	1.19585	0.195061	2.45549	-0.0222554
2.23981e-07	2.47568	0.995448	0.18455	2.46135	-0.0193267
2.24e-07	2.5	0.833333	0.176453	2.46854	-0.0157322
2.24005e-07	2.5	0.794993	0.174598	2.4705	-0.0147504
2.24009e-07	2.5	0.761173	0.172969	2.47225	-0.0138751
2.24022e-07	2.5	0.652951	0.167852	2.47816	-0.010921
2.24028e-07	2.5	0.6029	0.165533	2.48099	-0.00950257
2.24034e-07	2.5	0.552849	0.163245	2.4839	-0.00805105
2.24043e-07	2.5	0.474167	0.159704	2.48853	-0.00573744
2.24053e-07	2.5	0.395484	0.156236	2.49325	-0.00337304
2.24063e-07	2.5	0.305551	0.152357	2.49886	-0.000568171
2.24086e-07	2.5	0.116808	0.144492	2.51026	0.00512964
2.241e-07	2.5	0	0.139803	2.5168	0.00839859
2.24114e-07	2.5	0	0.135388	2.52465	0.0123252
2.24119e-07	2.5	0	0.133746	2.52747	0.0137361
2.24135e-07	2.5	0	0.128709	2.53495	0.0174742
2.24162e-07	2.5	0	0.120779	2.54289	0.0214429
2.24199e-07	2.5	0	0.110252	2.54524	0.022622
2.24243e-07	2.5	0	0.0986169	2.53614	0.0180697
2.24302e-07	2.5	0	0.0848225	2.51249	0.00624358
2.24384e-07	2.5	0	0.0685389	2.48122	-0.00938888
2.24487e-07	2.5	0	0.0525184	2.47368	-0.0131613
2.24609e-07	2.5	0	0.0387738	2.50114	0.000570375
2.24789e-07	2.5	0	0.0244631	2.52042	0.0102107
2.24939e-07	2.5	0	0.0162079	2.49736	-0.00131842
2.25155e-07	2.5	0	0.00903012	2.48705	-0.00647365
2.25342e-07	2.5	0	0.00588268	2.50852	0.00425869
2.25611e-07	2.5	0	0.002961	2.5038	0.00190231
2.25823e-07	2.5	0	0.00162026	2.49037	-0.00481707
2.26e-07	2.5	1.10291e-12	0.00124799	2.50123	0.00061397
2.26034e-07	2.5	0.285351	0.00126736	2.50797	0.00398714
2.26048e-07	2.5	0.403926	0.00127081	2.51042	0.00520967
2.26094e-07	2.5	0.783369	0.00122062	2.5139	0.00694846
2.26114e-07	2.5	0.95335	0.00116587	2.51319	0.00659376
2.26135e-07	2.5	1.12333	0.00109117	2.51108	0.00553761
2.26157e-07	2.5	1.312	0.000993382	2.50758	0.00378821
2.2618e-07	2.5	1.50066	0.000877077	2.5027	0.00134896
2.26204e-07	2.5	1.70001	0.000761707	2.49779	-0.00110553
2.26228e-07	2.5	1.89935	0.000644771	2.49255	-0.00372705
2.26246e-07	2.5	2.05163	0.000573292	2.48951	-0.00524329
2.26264e-07	2.5	2.2039	0.000511349	2.48695	-0.00652597
2.26279e-07	2.5	2.32847	0.000476919	2.48582	-0.00708885
2.26294e-07	2.5	2.45304	0.000454183	2.48537	-0.00731388
2.263e-07	2.5	2.5	0.000448981	2.48539	-0.00730401
2.26309e-07	2.5	2.5	0.000422251	2.484	-0.00800125
2.26313e-07	2.5	2.5	0.000411563	2.48347	-0.00826514
2.26324e-07	2.5	2.5	0.000387969	2.48251	-0.00874428
2.2634e-07	2.5	2.5	0.00037365	2.48246	-0.00876783
2.26357e-07	2.5	2.5	0.000380354	2.48374	-0.00813036
2.26377e-07	2.5	2.5	0.000406886	2.48641	-0.00679416
2.26394e-07	2.5	2.5	0.000438683	2.48923	-0.00538314
2.26414e-07	2.5	2.5	0.00048488	2.49316	-0.00341958
2.26446e-07	2.5	2.5	0.000561447	2.49965	-0.000176273
2.26467e-07	2.5	2.5	0.00060309	2.50343	0.00171596
2.26488e-07	2.5	2.5	0.000637309	2.50679	0.00339618
2.26522e-07	2.5	2.5	0.000662386	2.51043	0.0052133
2.26544e-07	2.5	2.5	0.000659934	2.51164	0.00582019
2.26567e-07	2.5	2.5	0.000642702	2.51195	0.00597427
2.26597e-07	2.5	2.5	0.000601438	2.51122	0.00561104
2.26642e-07	2.5	2.5	0.000512449	2.5082	0.00410038
2.26693e-07	2.5	2.5	0.0003956	2.50338	0.00168794
2.26746e-07	2.5	2.5	0.000291768	2.49885	-0.000576834
2.26835e-07	2.5	2.5	0.000197965	2.49522	-0.00239239
2.26911e-07	2.5	2.5	0.000198219	2.49656	-0.00172039
2.27011e-07	2.5	2.5	0.000241851	2.50099	0.000496836
2.27134e-07	2.5	2.5	0.000242116	2.50332	0.00165786
2.27331e-07	2.5	2.5	0.000129215	2.49922	-0.00039026
2.2769e-07	2.5	2.5	7.8626e-05	2.49877	-0.000613233
2.28009e-07	2.5	2.5	0.000103062	2.50222	0.00111083
2.28636e-07	2.5	2.5	-1.41004e-06	2.49801	-0.000994505
2.288e-07	2.5	2.5	2.37727e-05	2.4996	-0.000199547
2.28837e-07	2.5	2.1875	-1.53293e-05	2.4968	-0.00160012
2.28851e-07	2.5	2.07151	-2.60047e-05	2.49607	-0.00196539
2.28896e-07	2.5	1.70032	-5.60905e-05	2.49388	-0.00305778
2.28942e-07	2.5	1.31702	-6.94682e-05	2.49273	-0.0036355
2.28967e-07	2.5	1.1096	-7.33304e-05	2.49226	-0.00387236
2.28992e-07	2.5	0.902172	-7.48211e-05	2.49189	-0.004056
2.29007e-07	2.5	0.775647	-7.15257e-05	2.49197	-0.00401254
2.29022e-07	2.5	0.649121	-6.59268e-05	2.49222	-0.00388882
2.29047e-07	2.5	0.443041	-4.82799e-05	2.49316	-0.00342134
2.29063e-07	2.5	0.311378	-2.86856e-05	2.49436	-0.00282194
2.29078e-07	2.5	0.179714	-2.60483e-06	2.49602	-0.00198807
2.291e-07	2.5	0	3.71631e-05	2.49855	-0.000723955
2.29112e-07	2.5	0	9.26935e-05	2.50242	0.00121094
2.29118e-07	2.5	0	0.000118526	2.50418	0.00209221
2.29136e-07	2.5	0	0.000191692	2.5091	0.00455109
2.29161e-07	2.5	0	0.000268178	2.51441	0.00720637
2.29199e-07	2.5	0	0.000319967	2.51855	0.00927295
2.29243e-07	2.5	0	0.000291614	2.51788	0.00894164
2.29302e-07	2.5	0	0.000145385	2.50998	0.0049891
2.29388e-07	2.5	0	-0.000103324	2.49496	-0.00251946
2.29501e-07	2.5	0	-0.000197838	2.48782	-0.0060893
2.29636e-07	2.5	0	9.72294e-06	2.49926	-0.000370122
2.29825e-07	2.5	0	0.000151349	2.50887	0.00443263
2.30033e-07	2.5	0	-6.0757e-05	2.49671	-0.00164295
2.30309e-07	2.5	0	-4.61422e-05	2.49637	-0.00181587
2.30568e-07	2.5	0	0.000102358	2.50585	0.00292425
2.31e-07	2.5	1.32349e-12	-6.86287e-05	2.49609	-0.00195533
2.31038e-07	2.5	0.3125	-3.67072e-06	2.50047	0.000237243
2.31059e-07	2.5	0.489493	2.91514e-05	2.50264	0.00132202
2.31127e-07	2.5	1.05587	3.66841e-05	2.50299	0.00149295
2.31163e-07	2.5	1.35535	-2.34878e-05	2.49894	-0.00053018
2.31191e-07	2.5	1.59051	-8.0789e-05	2.49504	-0.00248103
2.31219e-07	2.5	1.82566	-0.000146934	2.4905	-0.00475055
2.31234e-07	2.5	1.94793	-0.000167422	2.48905	-0.00547646
2.31248e-07	2.5	2.07019	-0.000183122	2.4879	-0.00604919
2.31264e-07	2.5	2.20075	-0.000185856	2.48754	-0.00622999
2.3128e-07	2.5	2.33131	-0.000177041	2.48789	-0.00605395
2.313e-07	2.5	2.5	-0.000146068	2.48967	-0.00516635
2.31312e-07	2.5	2.5	-0.000147983	2.48916	-0.00541804
2.31317e-07	2.5	2.5	-0.000148851	2.48899	-0.00550571
2.31329e-07	2.5	2.5	-0.000146163	2.48894	-0.00552922
2.31341e-07	2.5	2.5	-0.000137312	2.48932	-0.00534081
2.3136e-07	2.5	2.5	-0.00010782	2.491	-0.00449918
2.31376e-07	2.5	2.5	-6.30976e-05	2.49376	-0.00311815
2.31399e-07	2.5	2.5	1.36834e-05	2.49864	-0.000678504
2.31435e-07	2.5	2.5	0.000140075	2.50683	0.00341555
2.31469e-07	2.5	2.5	0.000223238	2.51249	0.00624386
2.31511e-07	2.5	2.5	0.00025692	2.51535	0.00767405
2.31567e-07	2.5	2.5	0.00019763	2.51275	0.00637326
2.31663e-07	2.5	2.5	-2.46462e-05	2.49991	-4.63123e-05
2.31813e-07	2.5	2.5	-0.00017777	2.48944	-0.00527907
2.3199e-07	2.5	2.5	3.36755e-05	2.5012	0.000598942
2.32233e-07	2.5	2.5	0.000102188	2.50656	0.00327807
2.32467e-07	2.5	2.5	-0.00010087	2.49429	-0.00285543
2.32811e-07	2.5	2.5	2.65729e-05	2.501	0.00050119
2.33093e-07	2.5	2.5	5.93153e-05	2.50389	0.00194632
2.3351e-07	2.5	2.5	-7.93354e-05	2.49521	-0.00239415
2.338e-07	2.5	2.5	4.81331e-05	2.50256	0.00128018
2.33837e-07	2.5	2.1875	5.02176e-06	2.49958	-0.000211366
2.33855e-07	2.5	2.03981	-1.26433e-05	2.49841	-0.000795179
2.33912e-07	2.5	1.56722	-7.5054e-05	2.49413	-0.0029347
2.33955e-07	2.5	1.20438	-0.000120441	2.49083	-0.00458251
2.33982e-07	2.5	0.979596	-0.000142237	2.4891	-0.00545167
2.34009e-07	2.5	0.754809	-0.000159197	2.48759	-0.00620477
2.34026e-07	2.5	0.62013	-0.000158388	2.48742	-0.00628834
2.34042e-07	2.5	0.48545	-0.000151853	2.48763	-0.00618637
2.34054e-07	2.5	0.381124	-0.000137197	2.48842	-0.00578846
2.34067e-07	2.5	0.276797	-0.000115945	2.48966	-0.00517236
2.34089e-07	2.5	0.0939544	-5.97251e-05	2.49313	-0.00343406
2.341e-07	2.5	0	-2.46015e-05	2.49533	-0.00233528
2.34111e-07	2.5	0	4.33802e-05	2.49994	-3.06377e-05
2.34116e-07	2.5	0	7.16354e-05	2.50182	0.000912394
2.3413e-07	2.5	0	0.000152446	2.50714	0.00356893
2.34152e-07	2.5	0	0.00026122	2.51439	0.00719683
2.34186e-07	2.5	0	0.000365139	2.52173	0.0108672
2.34227e-07	2.5	0	0.000390394	2.52456	0.0122812
2.34281e-07	2.5	0	0.000275203	2.51894	0.00947042
2.34357e-07	2.5	0	-1.793e-05	2.50185	0.000925709
2.34466e-07	2.5	0	-0.000279086	2.48469	-0.00765424
2.34591e-07	2.5	0	-0.000134876	2.49127	-0.00436258
2.34752e-07	2.5	0	0.000177077	2.51019	0.0050963
2.34977e-07	2.5	0	2.0794e-05	2.50242	0.00120982
2.3518e-07	2.5	0	-0.000151455	2.49084	-0.00458033
2.35482e-07	2.5	0	9.47221e-05	2.50511	0.00255491
2.35749e-07	2.5	0	2.98843e-05	2.50246	0.00123148
